CASEID,cip_10,agegr10,luc_rst,prv,region,sex,pcc_145,pcc_160,plp_110,plp_120,plp_130,plp_140,plp_150,plp_160,tip_10,tip_15,tip_20,tip_25
17113,2,5,1,"46",4,2,2,2,7,1,1,1,1,1,5,4, 6,3
17114,1,2,1,"47",4,1,1,2,1,1,1,1,1,1,5,4, 4,3
17115,2,2,1,"48",4,1,2,2,2,7,1,2,2,2,5,2, 3,1
17116,2,4,1,"46",4,1,2,2,2,2,1,1,1,2,5,5, 5,4
17117,3,5,1,"24",2,2,1,2,2,7,3,2,7,3,1,3, 4,1
17118,1,5,1,"47",4,1,2,2,1,1,1,1,1,1,5,4, 4,3
17119,1,2,1,"24",2,1,3,2,1,1,1,1,1,1,5,5, 5,1
17120,2,6,1,"12",1,2,2,2,2,7,1,2,2,1,5,5, 6,4
17121,1,6,1,"59",5,1,2,2,7,1,7,2,1,1,5,4, 6,2
17122,1,5,1,"47",4,2,2,2,1,2,1,2,2,2,5,5, 6,3
17123,1,5,1,"24",2,2,3,2,1,1,1,1,1,1,5,5, 6,5
17124,1,5,1,"10",1,2,7,2,1,2,1,1,1,1,5,5, 6,4
17125,2,5,2,"13",1,2,2,2,2,7,2,2,2,2,5,5, 6,3
17126,1,4,2,"48",4,1,2,2,1,1,1,1,1,1,5,3, 3,2
17127,2,2,1,"35",3,1,2,2,1,1,1,1,1,1,5,3, 4,3
17128,1,6,2,"46",4,1,1,2,1,1,1,1,1,1,5,5, 6,3
17129,1,7,1,"46",4,2,7,2,1,1,1,1,1,1,5,5, 6,7
17130,2,3,1,"46",4,2,7,2,1,1,1,1,1,1,5,4, 5,1
17131,2,4,1,"24",2,2,3,2,1,1,1,1,1,1,5,5, 3,1
17132,3,6,2,"59",5,2,3,1,3,7,2,3,2,2,5,5, 4,4
17133,1,6,2,"10",1,1,7,2,1,1,1,1,1,1,5,5, 6,5
17134,2,6,1,"48",4,1,3,2,1,1,1,2,2,2,5,3, 6,1
17135,2,3,2,"48",4,1,2,2,2,2,2,1,2,1,3,1, 3,1
17136,4,3,1,"12",1,1,3,2,3,3,2,3,3,3,5,1, 1,1
17137,2,6,1,"35",3,2,2,2,1,1,1,1,1,2,5,4, 6,1
17138,2,4,1,"24",2,2,2,2,1,2,2,2,2,2,5,5, 5,2
17139,1,7,1,"35",3,2,3,2,2,1,1,1,1,2,5,4, 6,2
17140,1,6,1,"59",5,2,3,2,1,1,1,1,1,7,5,3, 6,3
17141,1,7,1,"24",2,2,3,2,1,1,1,1,1,1,5,4, 6,3
17142,2,5,1,"12",1,1,2,2,2,2,2,1,1,1,5,4, 4,2
17143,2,5,1,"12",1,1,3,2,3,7,1,1,2,2,5,4, 4,2
17144,1,4,1,"12",1,2,4,1,1,1,1,1,1,1,5,3, 3,3
17145,2,5,1,"24",2,2,2,2,1,7,1,2,7,7,5,3, 4,1
17146,1,5,1,"10",1,2,1,2,1,2,2,1,2,1,5,5, 5,1
17147,2,4,1,"24",2,1,2,2,1,1,1,2,1,2,5,4, 4,3
17148,2,2,1,"35",3,2,2,2,1,7,2,1,2,2,5,5, 5,3
17149,2,6,2,"12",1,2,4,1,2,2,2,2,1,1,5,5, 5,1
17150,2,4,1,"10",1,1,2,2,1,1,1,1,1,1,5,3, 5,1
17151,2,5,1,"59",5,2,2,2,2,2,2,1,1,1,5,4, 6,2
17152,3,1,1,"46",4,2,2,2,2,2,3,3,2,3,5,3, 4,1
17153,2,3,1,"35",3,1,2,1,2,7,2,2,2,2,5,4, 4,3
17154,2,1,1,"35",3,1,2,2,2,8,2,1,2,2,5,3, 3,2
17155,2,5,2,"24",2,1,3,2,1,1,1,1,1,1,5,3, 2,1
17156,2,2,1,"47",4,1,3,2,3,2,2,2,2,2,5,3, 4,2
17157,1,6,1,"24",2,2,2,2,1,1,2,1,1,1,5,5, 5,4
17158,2,7,1,"24",2,2,4,2,1,7,1,7,1,1,5,5, 6,3
17159,2,5,1,"35",3,1,2,2,2,7,7,7,2,2,5,5, 5,4
17160,2,3,1,"10",1,2,2,2,2,1,1,1,1,1,3,4, 4,2
17161,1,5,3,"11",1,2,1,2,7,7,7,1,1,1,4,1, 6,1
17162,2,6,2,"24",2,1,3,2,2,1,1,1,1,1,5,5, 6,3
17163,1,5,2,"12",1,2,2,2,1,1,1,1,1,1,5,5, 6,4
17164,1,6,1,"59",5,2,3,2,1,1,1,2,2,1,5,2, 6,1
17165,2,6,2,"12",1,2,2,2,1,1,2,1,1,1,5,5, 6,3
17166,2,5,1,"12",1,2,3,2,3,2,3,2,3,3,5,3, 3,1
17167,1,3,1,"59",5,1,1,1,2,2,2,2,2,2,5,4, 5,3
17168,2,6,1,"46",4,1,3,1,2,3,2,2,2,2,5,4, 5,3
17169,1,6,1,"35",3,2,1,2,1,1,1,1,1,1,5,5, 6,4
17170,1,6,1,"24",2,1,1,2,1,1,1,7,1,1,5,5, 6,3
17171,1,1,1,"24",2,2,1,2,1,1,1,1,1,1,5,4, 5,1
17172,1,1,1,"35",3,2,1,2,1,1,1,1,2,1,5,3, 3,1
17173,1,6,1,"35",3,2,1,2,1,1,1,1,1,1,5,5, 6,4
17174,1,4,1,"12",1,2,2,2,1,2,1,1,1,1,5,3, 5,2
17175,1,6,1,"35",3,2,1,2,1,1,1,1,1,1,5,5, 6,3
17176,1,5,1,"47",4,1,2,2,3,2,1,1,2,2,5,7, 4,3
17177,1,5,1,"35",3,2,2,1,1,1,1,1,2,1,5,3, 3,3
17178,7,7,1,"24",2,2,7,2,1,1,1,1,1,1,5,7, 6,1
17179,1,1,1,"24",2,2,1,2,1,1,1,1,1,1,5,5, 4,1
17180,2,6,1,"46",4,2,2,2,1,1,1,1,1,1,5,3, 6,3
17181,1,5,2,"10",1,2,2,1,2,1,1,7,1,2,5,5, 5,1
17182,2,6,3,"11",1,2,2,2,7,7,7,2,7,7,5,5, 6,4
17183,2,3,1,"35",3,2,2,2,2,7,7,2,2,7,5,4, 4,3
17184,2,3,1,"24",2,1,2,2,2,1,1,1,1,1,5,5, 5,3
17185,3,6,1,"35",3,1,2,1,2,2,2,2,2,2,5,4, 6,3
17186,2,6,1,"24",2,2,3,2,1,2,2,1,2,1,4,3, 6,1
17187,2,6,1,"46",4,1,2,1,1,3,2,1,1,1,5,4, 6,2
17188,2,5,2,"13",1,2,3,1,2,7,1,2,1,1,5,5, 6,3
17189,2,4,2,"13",1,2,3,2,1,7,1,2,1,1,5,5, 5,3
17190,1,3,2,"24",2,2,1,2,1,1,1,1,1,1,5,5, 5,1
17191,2,2,1,"48",4,2,2,2,1,1,7,1,1,2,5,3, 3,2
17192,1,4,2,"46",4,1,2,1,1,1,1,1,1,1,5,4, 5,3
17193,1,4,1,"24",2,2,2,2,1,1,7,7,1,1,5,3, 3,2
17194,2,7,1,"35",3,1,3,2,1,7,7,1,1,1,5,5, 6,3
17195,2,7,2,"47",4,2,2,2,2,7,1,1,1,1,5,4, 6,7
17196,1,2,1,"24",2,2,2,2,1,1,1,1,1,1,5,4, 5,3
17197,1,4,1,"47",4,1,1,2,1,2,1,1,1,1,5,3, 4,2
17198,2,6,1,"59",5,1,2,2,2,2,1,1,1,2,5,3, 6,3
17199,1,5,1,"35",3,1,1,1,1,1,1,7,1,1,4,3, 4,1
17200,1,6,1,"24",2,1,1,2,1,7,1,1,1,1,5,5, 6,3
17201,3,4,1,"35",3,1,3,1,2,3,3,3,2,2,5,2, 4,1
17202,1,6,1,"35",3,2,2,2,1,7,7,1,1,1,5,5, 6,1
17203,2,3,1,"48",4,1,2,1,2,2,1,1,2,2,5,3, 3,2
17204,2,3,1,"48",4,2,3,2,1,1,1,1,1,1,5,3, 4,1
17205,2,5,1,"46",4,1,3,2,3,3,2,3,3,3,5,4, 3,1
17206,2,5,1,"12",1,1,2,2,2,2,1,2,2,2,5,4, 6,3
17207,3,4,1,"35",3,2,3,1,3,3,2,1,2,2,5,5, 5,1
17208,1,1,1,"35",3,2,1,2,1,1,1,1,1,1,5,4, 1,1
17209,1,1,1,"46",4,1,1,2,1,2,2,2,1,1,5,2, 3,1
17210,2,2,1,"35",3,2,3,1,2,1,1,1,1,1,5,1, 5,1
17211,2,5,1,"47",4,1,3,1,1,3,1,7,7,1,2,7,97,1
17212,3,2,3,"11",1,1,2,2,3,3,3,3,3,2,5,4, 4,2
17213,2,2,1,"35",3,1,3,2,2,7,7,2,7,2,5,3, 3,1
17214,2,1,1,"35",3,2,7,2,2,7,1,1,1,1,5,3, 3,1
17215,2,1,1,"35",3,1,2,2,2,2,1,1,1,1,5,3, 4,2
17216,1,6,1,"24",2,1,1,2,1,1,1,1,1,1,5,5, 6,3
17217,2,3,1,"47",4,2,7,2,1,1,1,1,1,1,5,3, 5,1
17218,1,2,1,"10",1,1,2,1,1,1,1,3,1,1,5,4, 4,2
17219,2,5,1,"48",4,1,2,2,1,7,7,1,1,7,5,3, 4,2
17220,2,1,1,"46",4,1,2,2,2,2,2,2,2,2,5,3, 4,1
17221,2,1,1,"35",3,1,1,2,2,2,3,2,2,2,5,4, 4,3
17222,1,4,1,"10",1,1,1,1,1,1,1,1,1,1,5,5, 5,1
17223,1,2,1,"24",2,2,2,2,1,1,2,1,1,1,5,3, 5,3
17224,1,3,1,"48",4,1,1,2,1,1,1,1,1,1,5,3, 3,2
17225,1,1,1,"24",2,2,2,2,1,1,1,2,1,1,5,4, 4,3
17226,1,6,2,"13",1,1,1,2,2,1,1,1,1,1,5,5, 5,5
17227,2,5,1,"13",1,2,1,2,1,2,2,2,2,3,5,4, 5,4
17228,2,6,2,"12",1,2,2,2,2,1,1,2,2,2,5,5, 6,2
17229,3,4,1,"24",2,2,7,2,3,1,3,1,7,3,4,4, 3,7
17230,1,4,1,"24",2,1,2,2,1,1,1,1,1,1,4,3,97,3
17231,2,4,1,"35",3,2,2,2,2,2,2,2,2,2,4,3, 4,3
17232,1,6,1,"12",1,2,3,2,1,1,1,1,1,1,5,2, 6,1
17233,1,5,1,"59",5,1,2,1,1,1,1,1,1,1,5,3, 5,1
17234,2,5,2,"12",1,1,3,2,1,1,1,1,1,1,5,4, 3,2
17235,2,3,1,"12",1,2,2,2,1,1,1,1,1,1,5,5, 4,4
17236,3,4,1,"24",2,1,3,2,2,2,2,2,2,2,1,1, 1,1
17237,1,6,1,"12",1,2,2,2,1,1,1,1,1,1,5,5, 6,2
17238,1,7,1,"24",2,2,7,2,1,1,7,7,1,1,5,5, 6,4
17239,1,6,1,"48",4,1,1,2,2,7,7,2,7,7,5,4, 4,4
17240,1,3,1,"35",3,2,2,2,1,1,1,1,1,1,5,5, 5,4
17241,2,4,1,"47",4,2,2,2,2,2,1,1,1,1,5,5, 3,3
17242,1,7,1,"47",4,1,1,2,1,1,1,1,1,1,5,3, 6,1
17243,1,2,1,"59",5,1,4,1,1,1,1,1,1,1,5,4, 4,2
17244,2,5,2,"12",1,2,2,2,1,7,1,1,1,1,5,5, 5,7
17245,1,4,1,"35",3,1,2,2,1,1,1,1,1,1,5,4, 5,3
17246,1,5,1,"12",1,1,2,2,1,1,1,1,1,1,5,5, 4,3
17247,3,2,1,"48",4,2,2,2,2,1,2,1,1,2,5,2, 3,1
17248,2,2,1,"59",5,2,2,2,1,1,1,1,1,1,5,3, 5,1
17249,1,4,1,"24",2,1,1,1,1,1,1,1,1,1,5,5, 5,4
17250,2,2,2,"12",1,2,2,2,3,3,3,2,2,3,5,4, 6,3
17251,2,2,2,"35",3,1,3,2,1,1,1,1,1,1,5,4, 4,3
17252,2,5,2,"10",1,2,2,2,2,7,1,7,2,2,5,5, 6,7
17253,1,6,2,"35",3,1,2,1,2,2,1,2,2,1,5,4, 6,1
17254,1,5,1,"12",1,1,1,1,1,1,1,1,1,1,5,4, 4,2
17255,3,4,1,"13",1,2,4,1,2,3,3,2,2,3,5,4, 6,3
17256,2,4,1,"24",2,1,7,2,1,7,7,7,7,1,4,3, 3,1
17257,1,2,1,"12",1,2,2,2,1,1,1,1,1,1,5,4, 4,2
17258,1,6,1,"59",5,1,2,1,1,1,1,1,1,1,5,3, 4,3
17259,1,1,1,"24",2,2,3,2,1,1,1,1,1,1,5,4, 4,3
17260,2,5,1,"24",2,1,3,1,2,3,1,2,3,1,5,3, 3,1
17261,1,7,2,"24",2,1,2,2,1,1,1,1,1,1,5,4, 6,4
17262,1,6,2,"24",2,1,2,2,1,1,1,1,1,1,7,5, 6,3
17263,2,4,1,"35",3,2,2,2,1,1,1,1,1,1,5,3, 3,1
17264,2,3,1,"24",2,1,2,2,1,1,2,1,1,1,5,3, 4,2
17265,1,5,1,"12",1,2,2,2,1,1,1,3,1,1,5,4, 4,2
17266,2,3,1,"35",3,2,2,2,1,1,1,1,1,1,5,4, 4,3
17267,2,7,1,"24",2,2,7,2,1,1,1,1,1,1,5,5, 6,3
17268,2,6,2,"24",2,2,2,2,1,1,1,1,1,1,4,3, 3,2
17269,7,1,1,"35",3,1,3,2,2,2,1,1,1,7,5,5, 3,7
17270,2,1,1,"12",1,2,2,2,1,1,1,1,1,1,5,4, 4,3
17271,2,4,1,"47",4,1,3,1,2,1,2,1,1,2,5,4, 4,1
17272,1,3,1,"35",3,2,2,2,1,1,1,7,1,1,5,4, 5,2
17273,1,6,1,"24",2,2,1,2,7,1,7,7,7,7,5,2, 6,1
17274,2,3,1,"24",2,2,2,2,1,1,1,2,1,1,5,4, 4,3
17275,2,1,1,"35",3,1,3,2,2,1,1,1,1,1,5,3, 3,1
17276,1,3,1,"12",1,2,2,1,1,1,1,1,1,1,5,5, 3,1
17277,1,1,1,"35",3,2,1,2,1,7,1,1,1,1,5,4, 5,3
17278,1,7,1,"35",3,2,1,1,1,1,1,1,1,1,5,4, 6,3
17279,1,6,2,"59",5,2,2,2,7,7,1,1,1,1,5,5, 6,5
17280,1,5,2,"13",1,1,3,2,1,1,1,1,1,1,5,5, 5,4
17281,3,3,1,"47",4,2,3,2,3,1,2,2,2,3,5,4, 4,3
17282,2,4,1,"35",3,2,2,2,2,2,2,2,2,2,5,3, 3,2
17283,1,1,1,"35",3,1,4,2,2,7,1,7,1,2,5,4, 3,2
17284,3,2,1,"12",1,1,3,2,2,2,2,2,2,2,5,2, 4,3
17285,4,3,1,"12",1,1,3,2,3,1,2,2,2,2,5,5, 5,3
17286,2,4,1,"35",3,1,7,2,2,7,1,1,2,7,5,3, 6,3
17287,2,7,1,"24",2,2,2,2,1,1,1,1,1,1,4,4, 6,1
17288,2,3,1,"35",3,1,2,1,2,2,3,2,2,2,4,2, 2,2
17289,2,4,1,"35",3,1,1,2,1,1,1,7,1,1,5,3, 5,1
17290,1,6,2,"24",2,1,3,1,1,1,1,1,1,1,5,3, 6,7
17291,3,5,1,"24",2,1,2,2,2,2,1,2,2,2,5,3, 6,1
17292,1,6,1,"35",3,1,2,2,1,2,1,2,2,1,5,4, 6,3
17293,1,1,1,"35",3,1,1,2,1,1,1,1,1,1,5,4, 5,1
17294,1,1,3,"11",1,2,1,2,1,1,1,1,1,1,5,5, 5,2
17295,4,2,2,"47",4,1,4,2,3,3,3,3,3,3,5,4, 5,3
17296,1,6,1,"59",5,2,7,2,1,1,1,1,1,1,5,4, 6,3
17297,2,6,1,"35",3,1,2,2,7,7,7,7,7,1,5,5, 6,2
17298,1,6,2,"12",1,2,4,2,1,2,1,1,1,2,5,5, 6,3
17299,2,3,1,"24",2,1,2,1,1,7,7,7,2,2,5,5, 3,1
17300,1,2,1,"35",3,1,1,2,1,1,1,1,1,1,5,4, 4,3
17301,1,5,2,"12",1,1,3,1,1,1,1,1,1,1,5,3, 5,2
17302,1,3,1,"48",4,2,1,2,1,1,1,1,1,1,5,4, 5,3
17303,3,5,1,"35",3,2,3,1,2,7,7,2,2,8,5,5, 6,3
17304,1,1,1,"35",3,2,2,2,1,7,1,1,1,1,5,3, 4,3
17305,2,2,2,"46",4,2,2,2,1,1,1,1,1,1,5,4, 4,2
17306,2,3,1,"35",3,2,3,1,1,1,1,2,1,2,5,4, 6,2
17307,1,7,2,"47",4,2,3,2,1,1,1,1,1,1,5,5, 6,1
17308,2,1,1,"24",2,2,2,2,2,2,2,2,2,2,5,3, 3,1
17309,1,4,1,"59",5,2,2,2,1,1,1,1,1,1,5,4, 4,3
17310,1,6,2,"35",3,2,2,2,7,1,1,1,1,1,5,5, 6,3
17311,3,5,1,"35",3,2,3,2,2,7,1,3,7,3,5,7, 6,1
17312,2,3,1,"35",3,1,2,2,2,1,1,2,2,2,5,4, 2,3
17313,2,3,1,"47",4,1,3,2,2,2,1,2,2,2,5,4, 4,3
17314,2,6,2,"24",2,1,2,2,1,1,2,1,1,2,5,5, 5,3
17315,1,7,1,"35",3,1,2,1,1,1,1,1,1,1,5,3, 6,3
17316,2,5,1,"59",5,2,3,2,1,1,1,3,3,2,5,5, 6,1
17317,2,1,1,"13",1,1,2,2,1,1,1,1,1,1,5,5, 4,3
17318,2,2,1,"24",2,2,2,2,1,1,1,1,1,1,5,3, 3,1
17319,2,2,2,"24",2,2,4,1,3,7,7,2,2,1,5,2, 5,1
17320,2,3,1,"59",5,1,2,1,2,7,7,1,1,1,5,7, 3,7
17321,1,3,1,"12",1,1,1,1,1,1,1,1,1,1,5,4, 4,1
17322,3,1,1,"59",5,1,2,2,2,2,2,2,2,2,5,3, 3,1
17323,1,4,1,"10",1,1,2,2,1,1,1,1,2,1,5,3, 5,1
17324,3,6,1,"47",4,1,2,2,2,3,1,1,2,1,5,5, 6,1
17325,2,1,1,"12",1,1,2,2,1,2,1,2,2,3,4,3, 4,2
17326,1,4,1,"35",3,2,2,2,2,1,1,1,2,1,4,3, 4,1
17327,1,4,1,"10",1,1,3,2,2,7,1,2,1,1,5,5, 5,7
17328,1,1,1,"35",3,1,1,2,1,1,1,1,1,1,5,4, 4,3
17329,2,3,2,"24",2,2,3,2,1,1,1,1,1,2,5,5, 4,3
17330,3,3,1,"24",2,2,3,1,1,1,2,3,1,3,5,2, 3,2
17331,1,5,1,"35",3,2,2,2,1,1,1,1,1,1,5,4, 4,2
17332,1,6,2,"24",2,1,2,2,1,1,1,1,1,1,5,5, 6,3
17333,1,7,1,"35",3,2,1,2,2,2,2,2,2,2,5,3, 6,4
17334,2,2,1,"59",5,2,2,2,2,7,2,7,1,7,5,3, 3,2
17335,1,5,1,"35",3,2,3,2,1,1,1,1,1,2,5,5, 6,2
17336,2,5,1,"12",1,1,2,2,1,8,1,2,1,2,5,4, 6,3
17337,2,4,1,"35",3,1,3,1,2,7,2,7,1,2,5,3, 3,1
17338,4,4,1,"59",5,2,3,2,3,3,3,3,3,3,5,5, 5,3
17339,1,5,1,"10",1,2,7,1,1,2,1,1,1,1,5,4, 4,2
17340,2,2,1,"12",1,2,3,2,2,2,2,2,2,2,5,3, 4,2
17341,2,3,1,"35",3,2,2,2,1,1,2,1,1,1,5,4, 3,1
17342,1,7,1,"46",4,2,2,2,1,1,1,1,1,1,5,5, 6,1
17343,1,3,1,"48",4,2,1,2,1,1,7,1,1,7,5,5, 5,1
17344,2,5,1,"48",4,2,3,2,2,2,1,2,1,2,5,3, 4,1
17345,2,1,1,"47",4,1,1,2,1,1,1,2,1,2,5,4, 5,4
17346,3,6,2,"24",2,1,4,2,3,2,2,2,2,2,5,1, 6,1
17347,2,2,1,"46",4,2,2,2,2,7,1,2,7,1,5,3, 5,1
17348,2,1,1,"24",2,1,1,2,1,1,2,2,1,2,5,3, 4,1
17349,2,6,1,"35",3,1,2,2,2,2,2,2,1,1,5,3, 6,3
17350,1,5,2,"24",2,2,4,2,1,1,1,1,1,1,5,5, 6,1
17351,2,1,2,"13",1,1,1,2,1,2,3,2,2,2,5,4, 4,3
17352,2,1,1,"10",1,1,3,2,1,2,2,1,1,2,5,5, 3,2
17353,2,3,1,"48",4,1,2,2,2,7,2,2,2,2,5,5, 4,2
17354,1,5,2,"46",4,1,3,2,2,3,1,1,2,1,5,5, 5,3
17355,1,3,1,"35",3,2,1,2,1,8,1,1,1,8,5,5, 5,4
17356,2,5,1,"47",4,1,1,2,2,7,1,7,1,2,4,3, 3,2
17357,2,2,2,"47",4,1,2,2,1,2,1,2,2,2,5,3, 2,1
17358,1,3,1,"48",4,2,1,2,1,1,1,1,1,1,5,4, 4,2
17359,2,6,1,"12",1,2,2,1,1,1,1,1,1,2,5,3, 4,3
17360,2,3,2,"10",1,2,2,2,1,1,1,1,1,1,5,5, 6,2
17361,3,3,1,"59",5,1,4,2,2,1,2,3,2,1,5,2, 5,3
17362,2,2,2,"10",1,2,2,2,2,2,2,3,2,2,5,4, 4,2
17363,1,7,1,"59",5,2,1,2,1,1,1,1,1,2,5,5, 6,2
17364,2,2,1,"35",3,2,2,2,1,7,7,3,3,7,5,3, 3,1
17365,2,2,1,"13",1,1,2,2,2,2,2,2,2,2,5,5, 4,4
17366,2,3,1,"47",4,2,3,2,3,2,2,2,3,3,5,3, 3,1
17367,1,4,1,"12",1,2,2,1,1,1,1,1,1,1,5,4, 5,3
17368,2,4,2,"12",1,1,2,1,2,2,2,2,2,1,5,4, 4,2
17369,2,4,1,"35",3,1,3,2,2,2,1,2,2,2,5,5, 4,3
17370,1,2,1,"35",3,2,1,2,7,7,7,1,1,7,5,4, 5,1
17371,2,2,1,"24",2,1,1,2,2,3,3,2,3,2,5,2, 4,1
17372,2,1,1,"35",3,2,2,2,3,2,1,2,2,2,3,4, 3,4
17373,2,4,1,"10",1,1,3,1,1,2,1,1,1,1,4,1, 6,1
17374,1,7,2,"59",5,2,2,2,1,1,1,2,1,1,5,5, 6,4
17375,1,7,1,"47",4,2,2,2,1,1,1,1,1,1,5,4, 6,2
17376,1,4,1,"35",3,1,2,1,1,1,1,1,1,1,4,3, 3,3
17377,2,5,2,"47",4,1,3,2,2,7,7,2,2,7,3,2, 3,2
17378,1,6,1,"24",2,1,2,2,1,1,1,1,1,1,5,5, 6,3
17379,2,3,1,"24",2,2,2,2,1,7,1,2,2,1,5,3, 4,2
17380,1,1,1,"35",3,1,2,2,1,1,1,1,1,1,5,3, 3,3
17381,2,6,2,"35",3,1,2,2,2,1,1,3,2,1,5,4, 6,7
17382,1,5,1,"35",3,2,7,2,1,1,1,7,7,1,5,5, 6,1
17383,2,2,2,"48",4,2,3,1,2,7,1,1,1,1,5,5, 4,2
17384,2,5,1,"10",1,2,3,2,2,7,2,2,2,2,5,5, 6,3
17385,2,3,2,"10",1,1,3,2,2,1,1,1,1,1,5,3, 3,2
17386,3,2,2,"12",1,1,2,1,3,2,1,2,3,2,5,4, 2,3
17387,2,4,1,"47",4,2,3,2,1,2,1,1,2,2,5,3, 1,1
17388,2,1,1,"46",4,2,2,1,2,3,2,2,2,2,5,3, 3,1
17389,2,6,2,"48",4,2,2,2,2,2,2,2,2,2,5,3, 6,3
17390,2,3,2,"47",4,1,3,2,1,1,1,1,7,1,3,2, 3,2
17391,1,6,1,"46",4,2,1,2,1,1,1,1,1,1,5,4, 6,3
17392,1,3,1,"35",3,1,1,1,1,1,2,1,1,2,5,3, 5,1
17393,2,6,1,"35",3,2,2,2,2,1,1,2,2,2,5,4, 6,1
17394,2,2,1,"48",4,1,2,2,1,2,1,1,1,1,5,4, 5,4
17395,1,7,1,"35",3,1,2,1,1,1,1,1,1,1,5,5, 6,2
17396,2,4,1,"35",3,2,2,2,1,1,1,1,1,1,5,5, 5,1
17397,1,5,1,"35",3,2,2,1,1,1,1,1,1,1,5,5, 5,2
17398,1,7,1,"12",1,2,2,2,1,2,1,1,1,2,5,5, 6,2
17399,2,2,2,"35",3,2,3,2,2,1,1,1,1,1,5,4, 4,3
17400,1,6,1,"59",5,2,3,2,1,1,1,1,1,1,5,4, 6,4
17401,2,6,1,"46",4,2,2,2,2,1,2,2,1,2,5,5, 6,3
17402,1,4,1,"35",3,1,3,2,1,7,1,1,1,1,5,4, 4,3
17403,1,2,1,"35",3,1,2,2,1,1,1,1,1,1,5,2, 3,1
17404,1,2,1,"35",3,1,1,1,1,1,1,1,1,1,4,3, 6,2
17405,1,5,1,"35",3,1,1,2,1,1,1,1,1,1,5,5, 6,3
17406,2,3,1,"10",1,1,2,2,1,1,1,1,1,1,3,2, 3,2
17407,2,7,1,"46",4,2,1,2,1,1,1,1,1,2,5,3, 6,1
17408,2,6,1,"59",5,2,2,2,1,2,1,2,2,2,5,5, 6,3
17409,1,7,2,"12",1,2,2,2,1,1,1,1,1,1,5,5, 6,3
17410,4,3,1,"10",1,1,3,2,3,7,3,1,1,1,5,5, 5,5
17411,1,6,2,"12",1,2,2,2,1,1,1,1,1,1,5,5, 6,1
17412,2,5,1,"59",5,1,3,2,2,2,1,1,1,1,5,3, 3,1
17413,1,4,1,"24",2,2,1,2,1,1,1,1,1,1,5,5, 5,1
17414,2,3,1,"13",1,2,2,2,1,2,2,2,1,1,5,4, 4,3
17415,2,2,1,"35",3,2,2,2,1,2,1,1,1,1,5,3, 5,3
17416,2,3,1,"48",4,1,2,2,2,7,7,7,7,7,5,4, 4,3
17417,1,4,1,"35",3,2,1,2,1,2,1,1,1,1,5,5, 5,2
17418,1,7,2,"12",1,1,3,1,1,1,2,1,1,3,5,5, 6,5
17419,1,5,1,"12",1,2,1,2,1,1,1,1,1,1,5,5, 5,4
17420,2,4,1,"35",3,2,2,2,2,3,3,1,3,2,5,3, 1,1
17421,1,6,1,"12",1,1,3,2,1,1,1,1,1,1,5,4, 5,3
17422,3,2,1,"24",2,2,3,2,2,2,2,3,2,2,5,2, 3,1
17423,2,6,1,"12",1,2,3,2,2,7,2,1,1,2,5,7, 6,2
17424,2,3,1,"46",4,2,2,2,3,3,1,1,1,1,5,4, 5,2
17425,1,6,1,"46",4,1,1,2,2,7,1,1,1,1,5,3, 6,1
17426,1,6,1,"35",3,2,2,2,1,1,1,1,1,1,5,4, 6,2
17427,1,6,1,"48",4,2,2,2,1,1,1,2,1,1,5,3, 6,1
17428,2,5,1,"59",5,2,7,2,1,1,2,1,1,1,5,5, 5,1
17429,2,6,2,"13",1,2,3,1,2,2,2,3,2,2,5,5, 5,2
17430,1,7,1,"59",5,2,2,2,1,1,1,1,1,1,5,3, 6,3
17431,1,6,2,"48",4,2,7,1,1,1,1,1,1,1,5,5, 6,3
17432,7,5,2,"46",4,1,3,2,3,7,7,2,3,7,5,7,97,7
17433,2,5,2,"35",3,2,2,2,1,1,1,1,1,1,5,5, 6,1
17434,2,1,2,"12",1,1,2,2,2,7,2,7,1,7,5,4, 4,4
17435,1,3,1,"46",4,1,2,1,1,1,2,2,1,1,5,4, 5,3
17436,1,4,1,"12",1,1,1,2,1,1,1,1,1,1,5,3, 3,1
17437,2,5,1,"48",4,1,7,1,1,1,7,7,1,1,4,4, 6,7
17438,1,3,2,"24",2,2,2,2,7,1,1,1,7,1,5,5, 5,4
17439,2,3,1,"35",3,2,2,2,1,1,1,1,2,1,5,1, 6,1
17440,1,1,1,"24",2,1,1,2,1,7,1,1,1,1,5,3, 4,1
17441,2,5,1,"24",2,1,2,2,2,2,2,2,2,2,5,4, 5,3
17442,2,1,1,"59",5,2,2,2,2,7,1,2,2,1,5,3, 4,3
17443,2,2,1,"24",2,2,2,2,2,2,1,1,2,2,5,5, 4,1
17444,1,4,1,"48",4,2,2,1,1,1,1,1,1,1,4,3, 4,3
17445,1,2,1,"48",4,2,2,1,1,2,1,1,2,2,4,3, 6,4
17446,1,6,1,"59",5,2,2,2,1,1,1,1,1,1,5,4, 6,1
17447,2,1,1,"46",4,2,2,2,2,1,1,7,2,2,5,4, 4,4
17448,2,5,1,"48",4,2,2,2,2,2,1,1,2,1,5,5, 5,3
17449,2,4,1,"12",1,1,4,2,2,2,1,2,1,1,5,4, 6,1
17450,2,4,2,"47",4,1,2,1,1,1,1,1,1,1,5,5, 5,2
17451,1,2,1,"48",4,2,3,1,1,1,1,7,1,1,4,3, 3,1
